episode,timestamp,epsilon,win_rate,loss_rate,draw_rate,avg_reward,avg_moves,q_table_size
35500,2026-01-15T21:40:50.751244,0.01,84.72112676056338,8.343661971830986,6.935211267605634,0.73,6.58,2355.0
35600,2026-01-15T21:40:50.773596,0.01,84.73595505617978,8.337078651685394,6.926966292134831,0.84,6.46,2358.0
35700,2026-01-15T21:40:50.793520,0.01,84.74789915966386,8.333333333333332,6.918767507002801,0.82,6.28,2359.0
35800,2026-01-15T21:40:50.813785,0.01,84.76536312849163,8.32122905027933,6.91340782122905,0.87,6.5,2359.0
35900,2026-01-15T21:40:50.835499,0.01,84.76880222841226,8.32033426183844,6.910863509749304,0.78,6.49,2360.0
36000,2026-01-15T21:40:50.855636,0.01,84.77222222222223,8.313888888888888,6.913888888888889,0.8,6.45,2362.0
36100,2026-01-15T21:40:50.875949,0.01,84.77285318559557,8.32409972299169,6.903047091412742,0.73,6.5,2364.0
36200,2026-01-15T21:40:50.896650,0.01,84.78729281767956,8.314917127071823,6.897790055248619,0.85,6.68,2365.0
36300,2026-01-15T21:40:50.916866,0.01,84.77410468319559,8.330578512396695,6.895316804407714,0.66,6.39,2365.0
36400,2026-01-15T21:40:50.936906,0.01,84.78571428571429,8.326923076923078,6.887362637362637,0.82,6.39,2365.0
36500,2026-01-15T21:40:50.957399,0.01,84.78904109589041,8.323287671232876,6.887671232876712,0.79,6.48,2365.0
36600,2026-01-15T21:40:50.978742,0.01,84.79508196721312,8.311475409836065,6.89344262295082,0.83,6.52,2370.0
36700,2026-01-15T21:40:50.999221,0.01,84.81198910081744,8.302452316076295,6.885558583106268,0.86,6.37,2372.0
36800,2026-01-15T21:40:51.021417,0.01,84.82336956521739,8.293478260869565,6.883152173913043,0.84,6.54,2373.0
36900,2026-01-15T21:40:51.041380,0.01,84.82384823848238,8.29810298102981,6.878048780487806,0.75,6.55,2373.0
37000,2026-01-15T21:40:51.061281,0.01,84.83243243243244,8.291891891891892,6.875675675675676,0.82,6.57,2376.0
37100,2026-01-15T21:40:51.083186,0.01,84.8355795148248,8.293800539083557,6.870619946091644,0.77,6.58,2380.0
37200,2026-01-15T21:40:51.104354,0.01,84.82795698924731,8.298387096774192,6.873655913978495,0.72,6.68,2382.0
37300,2026-01-15T21:40:51.124104,0.01,84.83914209115282,8.294906166219839,6.865951742627346,0.82,6.34,2383.0
37400,2026-01-15T21:40:51.144383,0.01,84.8475935828877,8.29144385026738,6.860962566844919,0.81,6.33,2383.0
37500,2026-01-15T21:40:51.164813,0.01,84.85866666666666,8.28,6.8613333333333335,0.85,6.43,2386.0
37600,2026-01-15T21:40:51.184882,0.01,84.88297872340425,8.268617021276595,6.848404255319148,0.9,6.25,2387.0
37700,2026-01-15T21:40:51.206252,0.01,84.88063660477454,8.26790450928382,6.8514588859416445,0.76,6.62,2389.0
37800,2026-01-15T21:40:51.227528,0.01,84.87566137566137,8.264550264550264,6.85978835978836,0.76,6.53,2389.0
37900,2026-01-15T21:40:51.247937,0.01,84.87598944591029,8.261213720316622,6.8627968337730865,0.78,6.63,2389.0
38000,2026-01-15T21:40:51.268991,0.01,84.8763157894737,8.257894736842106,6.865789473684211,0.78,6.73,2389.0
38100,2026-01-15T21:40:51.289404,0.01,84.89238845144357,8.249343832020998,6.858267716535433,0.86,6.54,2391.0
38200,2026-01-15T21:40:51.311092,0.01,84.89790575916231,8.240837696335078,6.861256544502618,0.82,6.66,2392.0
38300,2026-01-15T21:40:51.334203,0.01,84.89556135770235,8.248041775456919,6.856396866840731,0.73,6.58,2392.0
38400,2026-01-15T21:40:51.354635,0.01,84.890625,8.25,6.859374999999999,0.74,6.75,2393.0
38500,2026-01-15T21:40:51.375579,0.01,84.89090909090909,8.238961038961039,6.870129870129871,0.81,6.61,2393.0
38600,2026-01-15T21:40:51.396268,0.01,84.87823834196891,8.238341968911918,6.883419689119171,0.72,6.61,2397.0
38700,2026-01-15T21:40:51.417754,0.01,84.88372093023256,8.229974160206718,6.886304909560724,0.82,6.48,2399.0
38800,2026-01-15T21:40:51.438800,0.01,84.8840206185567,8.22938144329897,6.88659793814433,0.77,6.41,2399.0
38900,2026-01-15T21:40:51.459270,0.01,84.87917737789203,8.233933161953727,6.886889460154241,0.73,6.69,2399.0
39000,2026-01-15T21:40:51.479202,0.01,84.87692307692308,8.228205128205127,6.894871794871794,0.78,6.62,2402.0
39100,2026-01-15T21:40:51.499247,0.01,84.8849104859335,8.225063938618927,6.89002557544757,0.81,6.4,2405.0
39200,2026-01-15T21:40:51.520015,0.01,84.88775510204081,8.221938775510203,6.890306122448979,0.79,6.59,2405.0
39300,2026-01-15T21:40:51.540539,0.01,84.89312977099237,8.221374045801527,6.885496183206106,0.79,6.6,2405.0
39400,2026-01-15T21:40:51.560725,0.01,84.90355329949239,8.215736040609137,6.880710659898477,0.83,6.56,2406.0
39500,2026-01-15T21:40:51.582320,0.01,84.89620253164557,8.215189873417723,6.888607594936709,0.74,6.86,2407.0
39600,2026-01-15T21:40:51.602875,0.01,84.89141414141415,8.217171717171718,6.891414141414141,0.74,6.38,2407.0
39700,2026-01-15T21:40:51.623097,0.01,84.90931989924432,8.211586901763223,6.879093198992443,0.86,6.51,2407.0
39800,2026-01-15T21:40:51.643594,0.01,84.91206030150754,8.206030150753769,6.881909547738693,0.8,6.58,2408.0
39900,2026-01-15T21:40:51.664420,0.01,84.91478696741854,8.203007518796992,6.882205513784462,0.79,6.71,2408.0
40000,2026-01-15T21:40:51.684657,0.01,84.9225,8.1975,6.88,0.82,6.5,2408.0
40100,2026-01-15T21:40:51.704619,0.01,84.93017456359102,8.189526184538654,6.880299251870324,0.83,6.45,2409.0
40200,2026-01-15T21:40:51.724957,0.01,84.92537313432837,8.191542288557214,6.883084577114428,0.74,6.78,2410.0
40300,2026-01-15T21:40:51.745409,0.01,84.93052109181141,8.188585607940446,6.88089330024814,0.8,6.59,2410.0
40400,2026-01-15T21:40:51.765888,0.01,84.91336633663367,8.18811881188119,6.8985148514851495,0.7,6.77,2411.0
40500,2026-01-15T21:40:51.786694,0.01,84.9037037037037,8.190123456790124,6.906172839506172,0.72,6.83,2411.0
40600,2026-01-15T21:40:51.806888,0.01,84.91379310344827,8.18472906403941,6.901477832512315,0.83,6.52,2413.0
40700,2026-01-15T21:40:51.826837,0.01,84.92874692874692,8.174447174447174,6.896805896805897,0.87,6.36,2413.0
40800,2026-01-15T21:40:51.846583,0.01,84.94117647058823,8.166666666666666,6.892156862745098,0.85,6.34,2413.0
40900,2026-01-15T21:40:51.867577,0.01,84.95110024449878,8.158924205378973,6.889975550122249,0.84,6.45,2414.0
41000,2026-01-15T21:40:51.888743,0.01,84.97073170731707,8.153658536585366,6.875609756097561,0.87,6.58,2417.0
41100,2026-01-15T21:40:51.909792,0.01,84.97566909975669,8.150851581508515,6.873479318734793,0.8,6.61,2418.0
41200,2026-01-15T21:40:51.930278,0.01,84.98543689320388,8.143203883495145,6.8713592233009715,0.84,6.49,2418.0
41300,2026-01-15T21:40:51.950738,0.01,84.99273607748185,8.138014527845035,6.869249394673123,0.82,6.37,2419.0
